artist,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,is_top10
Fall Out Boy,Centuries,04aAxqtGp5pv12UXAg4pkq,80,0.393,0.858,4,-2.868,0,0.0729,0,0.102,0.56,176.042,228360,4,1
Nick Jonas,Jealous,2RqtfcLB7iOZj0zYB8Auhu,64,0.7,0.701,11,-3.834,0,0.161,0,0.461,0.38,93.012,223107,4,1
Sam Smith,Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,82,0.418,0.42,0,-6.444,1,0.0414,6.39e-05,0.11,0.184,84.094,172724,4,1
Maroon 5,Animals,2bL2gyO6kBdLkNSkxXNh6x,76,0.279,0.742,4,-6.46,0,0.0898,0,0.593,0.328,189.868,231013,4,1
Sia,Chandelier,2s1sdSqGcKxpPr5lCl7jAV,69,0.399,0.787,1,-2.88,1,0.0499,6.07e-05,0.0685,0.572,117.089,216120,5,1
Selena Gomez,The Heart Wants What It Wants,6wJwkMo278iWVlWl1XQ4WA,70,0.616,0.789,7,-4.874,0,0.0377,0,0.142,0.621,83.066,227373,4,1
Ariana Grande,Love Me Harder,5J4ZkQpzMUFojo1CtAZYpn,74,0.472,0.714,1,-4.389,0,0.0334,0,0.0764,0.24,98.992,236133,4,1
Jessie J,Bang Bang,0puf9yIluy9W0vpMEUoAnN,79,0.706,0.786,0,-3.417,0,0.091,0,0.38,0.751,150.028,199387,4,1
Tove Lo,Habits (Stay High),14OxJlLdcHNpgsm4DRwDOB,69,0.729,0.65,5,-3.539,1,0.0313,6.69e-05,0.0829,0.347,110.02,209160,4,1
Ed Sheeran,Don't,1huvTbEYtgltjQRXzrNKGi,72,0.806,0.608,1,-7.008,1,0.0659,0,0.635,0.849,95.049,219840,4,1
Missy Elliott,Work It,4lwmRWzFWzirF4FICVCt37,36,0.877,0.656,1,-7.505,1,0.303,0,0.0705,0.657,101.907,262467,4,1
Missy Elliott,Get Ur Freak On,6zsk6uF3MxfIeHPlubKBvR,69,0.797,0.75,0,-9.369,1,0.247,0.108,0.095,0.74,177.87,211120,4,1
MAGIC!,Rude,6RtPijgfPKROxEzTHNRiDp,78,0.774,0.756,1,-4.995,1,0.0389,0,0.305,0.931,144.032,224840,4,1
Jeremih,Don't Tell 'Em,0Dc7J9VPV4eOInoxUiZrsL,76,0.856,0.527,2,-5.225,1,0.0997,0,0.11,0.386,98.052,266840,4,1
Iggy Azalea,Black Widow,7pNC5ZIKtwUK0ReSpM3P9f,65,0.743,0.72,11,-3.753,1,0.124,0.000386,0.109,0.519,163.99,209423,4,1
Bobby Shmurda,Hot Boy,4wfzdHEUMd2badwM40lLXu,17,0.858,0.493,9,-7.627,1,0.344,1.4e-05,0.0606,0.171,83.983,194147,4,1
Clean Bandit,Rather Be (feat. Jess Glynne),3s4U7OHV7gnj42VV72eSZ6,72,0.799,0.586,11,-6.735,1,0.0377,2.03e-06,0.193,0.549,120.97,227833,4,1
Nicki Minaj,Anaconda,794F99D5BQHS5ZGRXAs7I5,65,0.964,0.605,9,-6.223,1,0.179,7.78e-06,0.214,0.646,129.994,260240,4,1
Ariana Grande,Break Free,12KUFSHFgT0XCoiSlvdQi4,74,0.687,0.702,7,-5.324,0,0.0455,4.35e-05,0.204,0.284,129.956,214840,4,1
Iggy Azalea,Fancy,3oiMJQAWVaxSubJ7b2VUtX,68,0.912,0.716,10,-4.141,0,0.0697,0,0.0491,0.377,94.981,199938,4,1
John Legend,All of Me,3U4isOIWM3VvDubwSI3y7a,85,0.422,0.264,8,-7.064,1,0.0322,0,0.132,0.331,119.93,269560,4,1
Charli XCX,Boom Clap,0Y1MWB026LYxGvhq4EcMiC,60,0.659,0.911,4,-2.28,1,0.0786,0.000304,0.191,0.576,91.999,169866,4,1
Pharrell Williams,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,80,0.647,0.822,5,-4.662,0,0.183,0,0.0908,0.962,160.019,232720,4,1
Nico & Vinz,Am I Wrong,1fidCEsYlaVE3pHwKCvpFZ,73,0.729,0.675,8,-6.003,1,0.0312,1.58e-06,0.55,0.779,119.968,245867,4,1
Maroon 5,Maps,4gbVRS8gloEluzf0GzDOFc,77,0.742,0.713,1,-5.522,0,0.0303,0,0.059,0.879,120.032,189960,4,1
Disclosure,Latch,1DunhgeZSEgWiIYbHqXl0c,71,0.729,0.735,1,-5.455,1,0.0919,0.000193,0.089,0.544,121.986,255867,4,1
Coldplay,A Sky Full of Stars,0FDzzruyVECATHXKHFs9eJ,77,0.551,0.636,6,-7.125,1,0.0281,0.00203,0.217,0.153,124.996,268467,4,1
Ariana Grande,Problem,7vS3Y0IKjde7Xg85LWIEdP,74,0.66,0.805,1,-5.352,0,0.153,8.83e-06,0.159,0.625,103.008,193920,4,1
Katy Perry,Dark Horse,5jrdCoLpJSvHHorevXBATy,75,0.645,0.585,6,-6.122,1,0.0513,0,0.165,0.353,131.931,215672,4,1
OneRepublic,Counting Stars,6sy3LkhNFjJWlaeSMNwQ62,74,0.664,0.705,1,-4.972,0,0.0382,0,0.115,0.477,122.017,257840,4,1
Chris Brown,Loyal (East Coast Version) (feat. Lil Wayne & French Montana),4lVjEPhgFAfEyXv18iSiQ7,33,0.596,0.492,1,-5.903,1,0.089,1.45e-06,0.08,0.546,99.107,264400,4,1
Jason Derulo,Wiggle (feat. Snoop Dogg),2sLwPnIP3CUVmIuHranJZU,61,0.697,0.621,9,-6.886,0,0.25,0,0.162,0.721,81.946,193296,4,1
Calvin Harris,Summer,6YUTL4dYpB9xZO5qExPf05,80,0.596,0.856,4,-3.556,0,0.0346,0.0178,0.141,0.743,127.949,222533,4,1
Michael Jackson,Love Never Felt So Good,48td6xvpokdYwvbl3JIiXP,68,0.775,0.719,7,-6.212,0,0.0435,1.79e-06,0.0662,0.712,117.513,246027,4,1
DJ Snake,Turn Down for What,67awxiNHNyjMXhVgsHuIrs,72,0.818,0.799,1,-4.1,0,0.156,0.128,0.057,0.0815,100.014,213733,4,1
Bastille,Pompeii,3gbBpTdY8lnQwqxNCcf795,71,0.679,0.715,9,-6.383,1,0.0407,0,0.271,0.571,127.435,214148,4,1
Paramore,Ain't It Fun,1j8z4TTjJ1YOdoFEDwJTQa,73,0.61,0.893,9,-3.681,1,0.0921,4.41e-05,0.021,0.673,104.031,296520,4,1
Jason Derulo,Talk Dirty (feat. 2 Chainz),6g6A7qNhTfUgOSH7ROOxTD,66,0.76,0.652,6,-7.321,1,0.232,0,0.307,0.759,100.315,177685,4,1
Justin Timberlake,Not a Bad Thing,3nB82yGjtbQFSU0JLAwLRH,56,0.308,0.563,0,-9.169,1,0.0719,4.58e-06,0.134,0.109,85.901,688453,4,1
Various Artists,"Let It Go - From ""Frozen""/Soundtrack Version",0qcr5FMsEO85NAQjrlDRKo,74,0.543,0.485,8,-6.85,1,0.0305,0,0.12,0.371,136.961,223840,4,1
Pitbull,Timber (feat. Ke$ha),3cHyrEgdyYRjgJKSOiOtcS,78,0.581,0.963,11,-4.087,1,0.0981,0,0.139,0.788,129.992,204160,4,1
Imagine Dragons,Demons,3LlAyCYU26dvFZBDUIMb7a,73,0.505,0.71,3,-3.015,1,0.0321,0.00025,0.329,0.428,89.938,175200,4,1
Lorde,Team,3G6hD9B2ZHOsgf4WfNu7X1,74,0.69,0.578,6,-7.436,1,0.0929,0,0.305,0.416,99.961,193059,4,1
One Direction,Story of My Life,4nVBt6MZDDP6tRVdQTgxJg,82,0.6,0.663,3,-5.802,1,0.0477,0,0.119,0.286,121.07,245493,4,1
Michael Jackson,Billie Jean,5ChkMS8OtdzJeqyybCc9R5,82,0.92,0.654,11,-3.051,0,0.0401,0.0158,0.0359,0.847,117.046,293827,4,1
Passenger,Let Her Go,0JmiBCpWc1IAc0et7Xm7FL,76,0.479,0.545,7,-7.346,1,0.0688,0,0.0963,0.243,74.897,252733,4,1
Eminem,The Monster,48RrDBpOSSl1aLVCalGl5C,75,0.781,0.853,1,-3.68,0,0.0715,0,0.12,0.624,110.049,250189,4,1
Aloe Blacc,The Man,2stPxcgjdSImK7Gizl8ZUN,60,0.308,0.769,11,-7.256,0,0.065,0,0.214,0.488,81.853,254880,4,1
A Great Big World,Say Something,6Vc5wAMmXdKIAM7WUoEb7N,77,0.407,0.147,2,-8.822,1,0.0355,2.89e-06,0.0913,0.0765,141.284,229400,3,1
Lorde,Royals,2dLLR6qlu5UJ5gk0dKz0h3,76,0.674,0.428,7,-9.504,1,0.122,0,0.132,0.337,84.878,190185,4,1
Beyoncé,Drunk in Love (feat. Jay-Z),6jG2YzhxptolDzLHTGLt7S,71,0.589,0.621,5,-6.902,0,0.0468,0.00104,0.181,0.401,140.03,323480,4,1
Imagine Dragons,Radioactive,4G8gkOterJn0Ywt6uhqbhp,72,0.448,0.784,9,-3.686,1,0.0627,0.000108,0.668,0.236,136.245,186813,4,1
Katy Perry,Roar,6F5c58TMEs1byxUstkzVeM,75,0.554,0.772,7,-4.821,0,0.0418,6.6e-06,0.354,0.455,179.984,223546,4,1
Miley Cyrus,Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,76,0.53,0.422,5,-6.262,1,0.0342,0,0.107,0.349,119.964,221360,4,1
Drake,"Hold On, We're Going Home",2aSC2xhRxOLiiZZVjhbylH,70,0.777,0.414,6,-7.44,0,0.0946,2.73e-05,0.0724,0.287,100.002,227880,4,1
Soko,We Might Be Dead by Tomorrow,4miKDdaWW78mKwx6TIvOa0,47,0.39,0.151,7,-16.492,1,0.0389,0.000897,0.119,0.0827,143.421,161413,4,1
Robin Thicke,Blurred Lines,0n4bITAu0Y0nigrz3MFJMb,75,0.853,0.599,7,-4.756,1,0.0411,7.93e-06,0.0759,0.843,119.993,263827,4,1
Eminem,Rap God,6or1bKJiZ06IlK0vFvY75k,77,0.708,0.843,7,-2.66,1,0.314,0,0.799,0.625,148.14,363521,4,1
Capital Cities,Safe And Sound,6Z8R6UsFuGXGtiIxiD8ISb,78,0.655,0.819,0,-4.852,1,0.0316,0.00374,0.104,0.766,117.956,192790,5,1
Lady Gaga,Applause,5ka2ajep9OAvU5Sgduhiex,71,0.669,0.78,7,-4.287,0,0.053,1.63e-06,0.143,0.738,139.945,212333,4,1
JAY-Z,Holy Grail,37jTPJgwCCmIGMPB45jrPV,63,0.676,0.534,2,-6.901,0,0.0831,8.59e-06,0.256,0.156,145.082,338413,4,1
Eminem,Berzerk,2vbWpgFRbqbVZFybdCgm6M,0,0.738,0.875,11,-4.043,0,0.331,0,0.247,0.664,95.073,238746,4,1
Ylvis,The Fox (What Does the Fox Say?),5HOpkTTVcmZHnthgyxrIL8,64,0.703,0.867,6,-4.292,1,0.0453,0,0.119,0.546,128.008,213708,4,1
One Direction,Best Song Ever,5T7ZFtCcOgkpjxcuaeZbw0,77,0.652,0.877,1,-2.986,1,0.0465,0,0.0789,0.486,118.491,200107,4,1
Lana Del Rey,Summertime Sadness,2dBwB667LHQkLhdYlwLUZK,63,0.565,0.654,1,-6.826,0,0.0335,1.8e-06,0.122,0.235,111.968,265427,4,1
Miley Cyrus,We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH,79,0.613,0.622,1,-5.794,0,0.0334,0,0.37,0.484,80.003,231240,4,1
Miley Cyrus,We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH,79,0.613,0.622,1,-5.794,0,0.0334,0,0.37,0.484,80.003,231240,4,1
Justin Timberlake,Mirrors,4rHZZAmHpZrA3iH5zx8frV,77,0.574,0.512,5,-6.664,0,0.0503,0,0.0946,0.512,76.899,484147,4,1
Taylor Swift,Red,1RvQQGwaPipiNgz8RXAKA8,59,0.602,0.896,1,-4.267,0,0.0437,8.87e-05,0.091,0.641,124.978,220827,4,1
Enya,Only Time,6FLwmdmW77N1Pxb1aWsZmO,71,0.418,0.249,3,-13.744,1,0.0301,0.661,0.112,0.213,82.803,218547,4,1
Bon Jovi,Livin' On A Prayer,37ZJ0p5Jm13JPevGcx4SkF,82,0.532,0.887,0,-3.757,1,0.0335,0.000214,0.294,0.795,122.511,249293,4,1
Lady Gaga,Dope,1gPCk3KUE83rPdz9QqGsX9,50,0.339,0.429,0,-6.497,0,0.0348,0,0.082,0.16,128.686,221547,4,1
Zedd,Clarity,60wwxj6Dd9NJlirf84wr2c,74,0.509,0.781,8,-3.48,1,0.072,0,0.0749,0.176,128.0,271427,4,1
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),69kOkLUCkxIZYexIgSG8rq,72,0.81,0.793,6,-9.404,0,0.0403,1.82e-06,0.072,0.863,116.049,369627,4,1
Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,3bidbhpOYeV4knp8AIu8Xn,82,0.641,0.922,2,-4.457,1,0.0786,0,0.0862,0.847,146.078,258343,4,1
Various Artists,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,6mH3qVIeOsnQIAho5eWwhH,59,0.878,0.455,0,-8.845,1,0.077,0.00484,0.0353,0.79,129.953,128013,4,1
Bruno Mars,Treasure,55h7vJchibLdUkxdlX3fK7,76,0.874,0.692,5,-5.28,0,0.0431,7.24e-05,0.324,0.937,116.017,178560,4,1
P!nk,Just Give Me a Reason (feat. Nate Ruess),1mKXFLRA179hdOWQBwUk9e,81,0.778,0.547,2,-7.273,1,0.0489,0.000302,0.132,0.441,95.002,242733,4,1
Maroon 5,Love Somebody,0HnaqUxvHP5LaWdmWwJpiS,59,0.675,0.792,1,-6.303,1,0.0368,0,0.12,0.395,120.016,229813,4,1
Florida Georgia Line,Cruise,0i5el041vd6nxrGEU8QRxy,72,0.457,0.948,10,-3.364,1,0.0354,0,0.0536,0.878,148.0,208960,4,1
Ariana Grande,The Way,06EL94D0TA27Ik0Ke5usbj,68,0.645,0.877,5,-3.208,0,0.113,0,0.0759,0.861,82.324,227027,4,1
Rihanna,Stay,1dEy9Pl81QopSxNsPxXQxv,67,0.621,0.31,9,-10.164,0,0.0283,6.12e-05,0.117,0.125,111.893,240707,4,1
Selena Gomez,Come & Get It,6LoQHIo74tOzQ8EsLEkhgF,69,0.546,0.787,7,-4.1,0,0.0517,0.00021,0.0809,0.573,79.979,231987,4,1
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),4YMqbFcDIFiCBd02PzUBcM,71,0.781,0.526,6,-6.985,0,0.293,0,0.0457,0.662,94.992,235613,4,1
Bruno Mars,When I Was Your Man,0nJW01T7XtvILxQgC5J7Wh,82,0.612,0.28,0,-8.648,1,0.0434,0,0.088,0.387,72.795,213827,4,1
Icona Pop,I Love It (feat. Charli XCX),6HZ9VeI5IRFCNQLXhpF4bq,67,0.711,0.906,8,-2.671,1,0.0284,1.64e-05,0.153,0.824,125.916,157153,4,1
The Lumineers,Ho Hey,0W4Kpfp1w2xkY3PrV714B7,71,0.685,0.466,0,-9.074,1,0.0304,2.06e-06,0.0915,0.353,79.936,163133,4,1
Various Artists,Gentleman,26spalP6x2gUAab8rwB8dQ,57,0.861,0.742,3,-3.292,0,0.148,0,0.0643,0.655,126.01,194960,4,1
Demi Lovato,Heart Attack,1V6gIisPpYqgFeWbMLI0bA,75,0.504,0.785,8,-4.802,1,0.104,0,0.239,0.502,173.968,210840,4,1
Drake,Started From the Bottom,5DI9jxTHrEiFAhStG7VA8E,66,0.793,0.524,8,-7.827,1,0.156,0,0.156,0.579,86.325,174133,4,1
Pitbull,Feel This Moment (feat. Christina Aguilera),0Hf4aIJpsN4Os2f0y0VqWl,73,0.673,0.758,7,-3.632,1,0.158,0,0.341,0.542,135.956,229507,4,1
Justin Timberlake,Suit & Tie (feat. Jay-Z),6vt0I1cw1YmAIKDJvHVIM5,69,0.795,0.596,11,-3.799,0,0.219,0,0.164,0.357,101.985,326280,4,1
Baauer,Harlem Shake,01XFgRZfZI7oBagNf1Loml,58,0.452,0.794,0,-5.151,1,0.0483,0.00182,0.416,0.282,137.825,196664,4,1
Taylor Swift,I Knew You Were Trouble.,72jCZdH0Lhg93z6Z4hBjgj,66,0.622,0.469,3,-6.798,0,0.0363,2.25e-06,0.0398,0.679,77.019,217973,4,1
Lil Wayne,Love Me,7tGlzXJv6GD5e5qlu5YmDg,67,0.674,0.608,8,-6.628,0,0.0334,0,0.103,0.464,124.952,253440,4,1
Bruno Mars,Locked out of Heaven,3w3y8KPTfNeOKPiqUTakBh,81,0.726,0.698,5,-4.165,1,0.0431,0,0.309,0.867,143.994,233478,4,1
Maroon 5,Daylight,6TwfdLbaxTKzQi3AgsZNzx,59,0.657,0.679,2,-5.511,1,0.0269,0,0.211,0.331,120.007,225307,4,1
will.i.am,Scream & Shout,2iJuuzV8P9Yz0VSurttIV5,74,0.772,0.685,5,-6.849,1,0.0696,8.96e-05,0.131,0.501,130.033,283400,4,1
Calvin Harris,Sweet Nothing (feat. Florence Welch),24LS4lQShWyixJ0ZrJXfJ5,71,0.573,0.929,8,-3.942,0,0.109,0.000112,0.0567,0.582,127.934,212560,4,1
A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4X5f3vT8MRuXF68pfjNte5,76,0.853,0.693,1,-6.87,1,0.275,0,0.11,0.662,95.967,233787,4,1
Swedish House Mafia,Don't You Worry Child - Radio Edit,2V65y3PX4DkRhy1djlxd9p,78,0.612,0.84,11,-3.145,0,0.0509,0,0.116,0.438,129.042,212862,4,1
P!nk,Try,1jF7IL57ayN4Ity3jQqGu0,74,0.673,0.629,2,-7.072,1,0.0299,0,0.0944,0.551,103.998,247907,4,1
PSY,Gangnam Style (강남스타일),03UrZgTINDqvnUMbbIMhql,71,0.727,0.937,11,-2.871,0,0.286,0,0.091,0.749,132.067,219493,4,1
Maroon 5,One More Night,4XNrMwGx1SqP01sqkGTDmo,66,0.718,0.82,5,-3.453,0,0.0323,0,0.0846,0.613,92.998,219467,4,1
Phillip Phillips,Home,4rsW3WCZBGwhHfJWuHRwyT,67,0.606,0.826,0,-6.04,1,0.0307,1.56e-05,0.117,0.322,121.04,210173,4,1
Justin Bieber,Beauty And A Beat,190jyVPHYjAqEaOGmMzdyk,70,0.602,0.843,0,-4.831,1,0.0593,5.27e-05,0.0682,0.526,128.003,227987,4,1
Rihanna,Diamonds,1z9kQ14XBSN0r2v6fx4IdG,66,0.564,0.71,11,-4.92,0,0.0461,0,0.109,0.393,91.972,225147,4,1
fun.,Some Nights,6t6oULCRS6hnI7rm0h5gwl,71,0.672,0.738,0,-7.045,1,0.0506,6.75e-05,0.0927,0.392,107.938,277040,4,1
Adele,Skyfall,6VObnIkLVruX4UVyxWhlqm,73,0.346,0.552,0,-6.864,0,0.0282,0,0.114,0.0789,75.881,286480,4,1
Kesha,Die Young,7EQGXaVSyEDsCWKmUcfpLk,76,0.711,0.7,1,-4.805,0,0.046,0.000125,0.215,0.801,128.001,211920,4,1
Gotye,Somebody That I Used To Know,4wCmqSrbyCgxEXROQE6vtV,75,0.864,0.495,0,-7.036,1,0.037,0.000133,0.0992,0.72,129.062,244973,4,1
Flo Rida,I Cry,4bZd0nRuX8HyjeXAUBczvm,63,0.693,0.822,4,-5.441,0,0.0439,1.79e-06,0.315,0.763,126.035,223800,4,1
Taylor Swift,Begin Again,0L4YCNRfXAoTvdpWeH2RGj,58,0.53,0.526,7,-8.349,1,0.0263,3.52e-06,0.232,0.323,79.025,237613,4,1
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),4kte3OcW800TPvOVgrLLj8,69,0.658,0.677,5,-6.628,1,0.0393,0,0.368,0.248,124.91,251627,4,1
Carly Rae Jepsen,Call Me Maybe,3TGRqZ0a2l1LRblBkJoaDx,70,0.783,0.58,7,-6.548,1,0.0408,2.28e-06,0.108,0.66,120.021,193400,4,1
Alex Clare,Too Close,4sK96UnGx3NjBaqvfTG2dm,59,0.584,0.712,11,-4.311,0,0.0395,1.05e-06,0.114,0.286,126.043,256560,4,1
Taylor Swift,We Are Never Ever Getting Back Together,7AEAGTc8cReDqcbPoY9gwo,64,0.628,0.676,7,-5.911,1,0.0916,2.65e-05,0.102,0.75,85.984,191880,4,1
Ellie Goulding,Lights,11ozIUBoXAgRTVWelDn4pL,50,0.703,0.731,8,-6.283,0,0.0311,0.00191,0.138,0.719,120.028,244267,4,1
One Direction,Live While We're Young,6Vh03bkEfXqekWp7Y1UBRb,74,0.663,0.857,2,-2.16,1,0.0544,0,0.144,0.931,126.039,200213,4,1
Justin Bieber,As Long As You Love Me,0pwYLVXVknPSGUQb39cePC,69,0.571,0.873,0,-3.382,0,0.1,0,0.361,0.613,139.691,229467,4,1
P!nk,Blow Me (One Last Kiss),4k80K0b6KZ2QjAYkXON7q6,67,0.597,0.919,7,-2.954,1,0.044,0,0.282,0.73,113.987,255587,4,1
Chris Brown,Don't Wake Me Up,18VfHIPaCo0s6FTi1Fnp6T,63,0.602,0.691,7,-5.197,0,0.051,0,0.144,0.206,127.967,222307,4,1
Neon Trees,Everybody Talks,2iUmqdfGZcHIhS3b9E9EWq,78,0.471,0.924,8,-3.906,1,0.0586,0,0.313,0.725,154.961,177280,4,1
Owl City,Good Time,1kPpge9JDLpcj15qgrPbYX,75,0.56,0.872,3,-4.269,1,0.14,6.98e-06,0.371,0.682,126.05,205933,4,1
Flo Rida,Whistle,3bC1ahPIYt1btJzSSEyyrF,76,0.747,0.937,0,-5.746,1,0.0453,0,0.29,0.739,103.976,224653,4,1
David Guetta,Titanium (feat. Sia),0lHAMNU8RGiIObScrsRgmP,67,0.604,0.788,0,-3.673,0,0.103,0.153,0.127,0.301,126.06,245040,4,1
Maroon 5,Payphone,1LmN9SSHISbtp9LoaR5ZVJ,74,0.739,0.756,4,-4.828,1,0.0394,0,0.37,0.523,110.028,231387,4,1
Katy Perry,Wide Awake,5JLv62qFIS1DR3zGEcApRt,68,0.514,0.683,5,-5.099,1,0.0367,2.64e-06,0.392,0.575,159.814,220947,4,1
Jason Mraz,I Won't Give Up,53QF56cjZA9RTuuMZDrSA6,72,0.585,0.303,4,-10.058,1,0.0398,0,0.115,0.142,136.703,240166,3,1
Rihanna,Where Have You Been,5WQQIDU3HRaMyPkob8mpFb,68,0.719,0.847,0,-6.34,0,0.0916,0.0204,0.221,0.444,127.963,242680,4,1
One Direction,What Makes You Beautiful,4cluDES4hQEUhmXj6TXkSo,82,0.726,0.787,4,-2.494,1,0.0737,0,0.0596,0.888,124.99,199987,4,1
fun.,We Are Young (feat. Janelle Monáe),7a86XRg84qjasly9f6bPSD,73,0.378,0.638,10,-5.576,1,0.075,7.66e-05,0.0849,0.735,184.086,250627,4,1
The Wanted,Glad You Came,3AGOgQzp0YcPH41u9p7dOp,69,0.61,0.841,7,-4.579,0,0.0692,9.85e-06,0.118,0.431,126.889,198187,4,1
Train,Drive By,0KAiuUOrLTIkzkpfpn9jb9,75,0.765,0.837,1,-3.113,0,0.032,1.06e-05,0.0801,0.721,122.028,195973,4,1
Nicki Minaj,Starships,1oHNvJVbFkexQc0BpQp7Y4,70,0.747,0.716,11,-2.457,0,0.075,0,0.251,0.751,125.008,210627,4,1
Usher,Scream,12eMQUn2GzfsfsQLH53M19,66,0.616,0.862,7,-5.18,0,0.0973,0,0.179,0.569,127.992,234693,4,1
Flo Rida,Wild Ones (feat. Sia),1NpW5kyvO4XrNJ3rnfcNy3,76,0.608,0.86,5,-5.324,0,0.0554,0,0.262,0.437,127.075,232947,4,1
Kelly Clarkson,Stronger (What Doesn't Kill You),6D60klaHqbCl9ySc8VcRss,66,0.562,0.939,0,-4.282,1,0.0475,0,0.112,0.684,116.044,221947,4,1
Justin Bieber,Boyfriend,3UGIZ8qcrMTwzLbx6Kttqt,69,0.717,0.55,10,-6.019,0,0.0521,0.00196,0.126,0.332,96.976,171333,4,1
Katy Perry,Part Of Me,1nZzRJbFvCEct3uzu04ZoL,72,0.678,0.918,5,-4.63,1,0.0355,0,0.0744,0.769,130.028,216160,4,1
Drake,Take Care,124NFj84ppZ5pAxTuVQYCQ,72,0.629,0.515,0,-10.358,0,0.265,1.22e-05,0.0888,0.299,121.845,277387,4,1
LMFAO,Party Rock Anthem,0IkKz2J93C94Ei4BvDop7P,68,0.75,0.727,5,-4.21,0,0.142,0,0.266,0.359,129.993,262173,4,1
Rihanna,We Found Love,6qn9YLKt13AGvpq9jfO8py,74,0.734,0.766,1,-4.485,1,0.0383,0.00138,0.108,0.6,127.986,215227,4,1
Chris Brown,Turn Up the Music,1RMRkCn07y2xtBip9DzwmC,64,0.594,0.841,1,-5.792,1,0.102,2.22e-06,0.156,0.643,129.925,227973,4,1
Adele,Set Fire to the Rain,3CKCZ9pfwAfoMZlMncA1Nc,75,0.61,0.683,2,-3.879,0,0.0253,1.79e-06,0.125,0.466,108.003,241693,4,1
LMFAO,Sexy And I Know It,0obBFrPYkSoBJbvHfUIhkv,62,0.707,0.861,7,-4.225,1,0.316,0,0.191,0.795,130.021,199480,4,1
Flo Rida,Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,74,0.706,0.89,1,-4.444,0,0.0688,0.00286,0.306,0.684,128.011,248133,4,1
David Guetta,Turn Me On (feat. Nicki Minaj),6JOlNkT0QdHeZB0wPbI9IR,56,0.705,0.794,8,-2.266,1,0.0593,0,0.575,0.412,127.961,199680,4,1
Various Artists,Moves Like Jagger,64QftS2rGzpynevjuCsJXW,52,0.72,0.748,11,-4.468,0,0.0464,0,0.312,0.614,128.008,201240,4,1
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,77,0.715,0.655,0,-6.425,1,0.137,0,0.115,0.531,95.078,207333,4,1
Tyga,Rack City,0srwKuJPH8yBzzFUJMBQM2,65,0.929,0.339,1,-10.881,1,0.371,1.96e-05,0.187,0.273,98.986,203200,4,1
Jessie J,Domino,6MAdEUilV2p9RQUqE5bMAK,63,0.757,0.547,7,-4.573,1,0.0355,0,0.0445,0.793,126.977,231693,4,1
Various Artists,Niggas In Paris,3rfpTrCNol2OmFkdzWqOHe,0,0.787,0.852,1,-5.76,1,0.325,0,0.365,0.769,140.098,220493,4,1
Various Artists,It Will Rain,0RUGuh2uSNFJpGMSsD1F5C,66,0.576,0.835,2,-6.826,1,0.0486,0,0.082,0.476,150.017,257720,4,1
Adele,Someone Like You,4kflIGfjdZJW4ot2ioixTB,78,0.559,0.33,9,-8.251,1,0.0285,0,0.0975,0.285,135.109,285040,4,1
Adele,Rolling in the Deep,1CkvWZme3pRgbzaxZnTl5X,75,0.729,0.756,8,-5.119,1,0.0294,0,0.0527,0.522,104.945,228293,4,1
Madonna,Give Me All Your Luvin',2woCC5hiuPTDAonxhEojP0,41,0.68,0.885,11,-4.36,1,0.0382,0.000704,0.377,0.879,144.998,202760,4,1
Katy Perry,The One That Got Away,3oL3XRtkP1WVbMxf7dtTdu,75,0.687,0.792,1,-4.023,0,0.0353,0,0.2,0.864,133.962,227333,4,1
David Guetta,Without You (feat. Usher),1tAutlhI9FwnKn7fVgmd5P,61,0.608,0.614,2,-3.727,1,0.0285,3.82e-06,0.157,0.402,127.885,208133,4,1
Big Sean,Dance (A$$),4dMfcca0nQNXXj1etzeME4,47,0.769,0.696,2,-6.571,1,0.34,0.0359,0.13,0.702,159.889,197760,4,1
Whitney Houston,I Will Always Love You,4eHbdreAnSOrDDsFfc4Fpm,77,0.306,0.214,4,-12.518,1,0.0356,5.3e-06,0.0839,0.108,66.98,271093,4,1
Gym Class Heroes,Stereo Hearts (feat. Adam Levine),0qOnSQQF0yzuPWsXrQ9paz,78,0.646,0.795,9,-3.293,1,0.0976,0,0.267,0.796,89.99,210960,4,1
Drake,Make Me Proud,7yfg0Eer6UZZt5tZ1XdsWz,66,0.684,0.486,1,-10.155,1,0.132,0.000148,0.157,0.355,131.913,219893,4,1
